Iso,SignedP,,,,,,
AIPGENE15258,0.018850087,,,,,,
AIPGENE23654,0.033996331,,,,,,
AIPGENE3885,0.008134119,,,,,,
AIPGENE27646,0.044635745,,,,,,
AIPGENE14222,0.016098201,,,,,,
AIPGENE15160,0.016331165,,,,,,
AIPGENE2476,0.035724232,,,,,,
AIPGENE11385,0.041447556,,,,,,
AIPGENE3367,0.009643599,,,,,,
AIPGENE13253,0.018021854,,,,,,
AIPGENE14670,0.026237316,,,,,,
AIPGENE24684,0.016832254,,,,,,
AIPGENE18496,0.031879704,,,,,,
AIPGENE25142,0.057566926,,,,,,
AIPGENE8499,0.022612918,,,,,,
AIPGENE10157,0.045202346,,,,,,
AIPGENE1747,0.047724996,,,,,,
AIPGENE27937,0.048725431,,,,,,
AIPGENE23331,0.020793399,,,,,,
AIPGENE7952,0.055464656,,,,,,
AIPGENE7404,0.012305887,,,,,,
AIPGENE16319,0.045407248,,,,,,
AIPGENE28120,0.028255978,,,,,,
AIPGENE3173,0.040518606,,,,,,
AIPGENE12059,0.025653769,,,,,,
AIPGENE8866,0.038940261,,,,,,
AIPGENE17203,0.023413845,,,,,,
AIPGENE9930,0.021110184,,,,,,
AIPGENE16129,0.051970174,,,,,,
AIPGENE15319,0.01044576,,,,,,
AIPGENE13319,0.016722215,,,,,,
AIPGENE24876,0.013561987,,,,,,
AIPGENE2483,0.031738511,,,,,,
AIPGENE3111,0.029046005,,,,,,
AIPGENE22905,0.034056042,,,,,,
AIPGENE8580,0.030834527,,,,,,
AIPGENE12739,0.025016216,,,,,,
AIPGENE4930,0.046710978,,,,,,
AIPGENE26682,0.01547074,,,,,,
AIPGENE13654,0.036988269,,,,,,
AIPGENE12040,0.020907196,,,,,,
AIPGENE24232,0.037197223,,,,,,
AIPGENE25891,0.028056902,,,,,,
AIPGENE3503,0.037995388,,,,,,
AIPGENE16934,0.022121198,,,,,,
AIPGENE27885,0.026781355,,,,,,
AIPGENE3014,0.038579383,,,,,,
AIPGENE10453,0.01629285,,,,,,
AIPGENE22253,0.063564283,,,,,,
AIPGENE16611,0.01322366,,,,,,
AIPGENE17851,0.038349547,,,,,,
AIPGENE1957,0.021733198,,,,,,
AIPGENE10641,0.023966876,,,,,,
AIPGENE22558,0.011157236,,,,,,
AIPGENE15715,0.023563735,,,,,,
AIPGENE8370,0.036204121,,,,,,
AIPGENE1062,0.027836363,,,,,,
AIPGENE8845,0.019477203,,,,,,
AIPGENE15746,0.017329599,,,,,,
AIPGENE14257,0.030527248,,,,,,
AIPGENE18201,0.045597461,,,,,,
AIPGENE23342,0.053913861,,,,,,
AIPGENE18397,0.020170208,,,,,,
AIPGENE13164,0.017902874,,,,,,
AIPGENE20810,0.048613148,,,,,,
AIPGENE20922,0.03758242,,,,,,
AIPGENE22005,0.025319297,,,,,,
AIPGENE17861,0.0326162,,,,,,
AIPGENE15695,0.029075178,,,,,,
AIPGENE5902,0.023047994,,,,,,
AIPGENE24439,0.033753728,,,,,,
AIPGENE23624,0.068431786,,,,,,
AIPGENE11076,0.027340796,,,,,,
AIPGENE20894,0.023975003,,,,,,
AIPGENE4745,0.042711019,,,,,,
AIPGENE10411,0.031471003,,,,,,
AIPGENE2029,0.032973962,,,,,,
AIPGENE6061,0.064530224,,,,,,
AIPGENE22868,0.049935401,,,,,,
AIPGENE16431,0.01577335,,,,,,
AIPGENE18752,0.033501804,,,,,,
AIPGENE3751,0.045148254,,,,,,
AIPGENE28739,0.047815975,,,,,,
AIPGENE5427,0.032684743,,,,,,
AIPGENE19407,0.027792698,,,,,,
AIPGENE1552,0.011587514,,,,,,
AIPGENE17805,0.044309011,,,,,,
AIPGENE1504,0.02200737,,,,,,
AIPGENE17968,0.026025053,,,,,,
AIPGENE16402,0.018368399,,,,,,
AIPGENE20815,0.011853385,,,,,,
AIPGENE7979,0.025030809,,,,,,
AIPGENE25709,0.015849814,,,,,,
AIPGENE3775,0.04572166,,,,,,
AIPGENE23620,0.062182605,,,,,,
AIPGENE2694,0.048041886,,,,,,
AIPGENE10975,0.02664654,,,,,,
AIPGENE15775,0.026156884,,,,,,
AIPGENE4068,0.039465069,,,,,,
AIPGENE21475,0.012694948,,,,,,
AIPGENE25733,0.033693485,,,,,,
AIPGENE17977,0.068314587,,,,,,
AIPGENE24869,0.024381148,,,,,,
AIPGENE13862,0.014783192,,,,,,
AIPGENE16892,0.054218645,,,,,,
AIPGENE12186,0.019179405,,,,,,
AIPGENE16837,0.028501759,,,,,,
AIPGENE20066,0.025845119,,,,,,
AIPGENE12894,0.022647644,,,,,,
AIPGENE20684,0.050476146,,,,,,
AIPGENE407,0.049160859,,,,,,
AIPGENE15434,0.023281773,,,,,,
AIPGENE8543,0.02836044,,,,,,
AIPGENE24244,0.029572861,,,,,,
AIPGENE21703,0.057838361,,,,,,
AIPGENE3796,0.027482808,,,,,,
AIPGENE28593,0.045475304,,,,,,
AIPGENE22784,0.067078618,,,,,,
AIPGENE26228,0.053483404,,,,,,
AIPGENE2393,0.044299366,,,,,,
AIPGENE16797,0.005697026,,,,,,
AIPGENE3875,0.014422374,,,,,,
AIPGENE948,0.033414114,,,,,,
AIPGENE24617,0.010806954,,,,,,
AIPGENE26858,0.03678189,,,,,,
AIPGENE9703,0.025585395,,,,,,
AIPGENE15896,0.031368158,,,,,,
AIPGENE1490,0.066105665,,,,,,
AIPGENE16746,0.031001874,,,,,,
AIPGENE10915,0.024004062,,,,,,
AIPGENE27170,0.012237132,,,,,,
AIPGENE24269,0.033071754,,,,,,
AIPGENE25408,0.053138747,,,,,,
AIPGENE538,0.031130468,,,,,,
AIPGENE1586,0.063370059,,,,,,
AIPGENE25312,0.016981421,,,,,,
AIPGENE3122,0.041416436,,,,,,
AIPGENE14770,0.05084,,,,,,
AIPGENE15037,0.01753647,,,,,,
AIPGENE25084,0.033552708,,,,,,
AIPGENE9953,0.049167922,,,,,,
AIPGENE27969,0.035346147,,,,,,
AIPGENE25868,0.040641963,,,,,,
AIPGENE6753,0.016412299,,,,,,
AIPGENE5001,0.06357612,,,,,,
AIPGENE11234,0.017552901,,,,,,
AIPGENE20627,0.034751062,,,,,,
AIPGENE24058,0.034971045,,,,,,
AIPGENE4024,0.023599456,,,,,,
AIPGENE25637,0.06042481,,,,,,
AIPGENE14314,0.022735838,,,,,,
AIPGENE4694,0.0526157,,,,,,
AIPGENE24248,0.037782344,,,,,,
AIPGENE15802,0.042308691,,,,,,
AIPGENE5048,0.018119892,,,,,,
AIPGENE5926,0.043288301,,,,,,
AIPGENE7772,0.041304905,,,,,,
AIPGENE27398,0.05286146,,,,,,
AIPGENE10175,0.042117659,,,,,,
AIPGENE7039,0.061195911,,,,,,
AIPGENE1583,0.045424147,,,,,,
AIPGENE18695,0.062104237,,,,,,
AIPGENE4768,0.041735318,,,,,,
AIPGENE24976,0.022281617,,,,,,
AIPGENE961,0.027211872,,,,,,
AIPGENE5707,0.050259995,,,,,,
AIPGENE3455,0.016446527,,,,,,
AIPGENE518,0.043068914,,,,,,
AIPGENE1699,0.068285888,,,,,,
AIPGENE4012,0.020625383,,,,,,
AIPGENE17426,0.0616991,,,,,,
AIPGENE24937,0.035289564,,,,,,
AIPGENE25919,0.028274265,,,,,,
AIPGENE27906,0.047912772,,,,,,
AIPGENE15034,0.022737021,,,,,,
AIPGENE21699,0.034696722,,,,,,
AIPGENE20740,0.028856008,,,,,,
AIPGENE8019,0.02309728,,,,,,
AIPGENE17360,0.049741734,,,,,,
AIPGENE7595,0.023291296,,,,,,
AIPGENE25477,0.030597614,,,,,,
AIPGENE16311,0.062130112,,,,,,
AIPGENE17049,0.03548976,,,,,,
AIPGENE28937,0.049969689,,,,,,
AIPGENE7610,0.031126451,,,,,,
AIPGENE24753,0.064545761,,,,,,
AIPGENE19848,0.037506239,,,,,,
AIPGENE10649,0.062213828,,,,,,
AIPGENE19795,0.06507086,,,,,,
AIPGENE3577,0.030707422,,,,,,
AIPGENE5908,0.046228199,,,,,,
AIPGENE17178,0.044292197,,,,,,
AIPGENE29125,0.026475932,,,,,,
AIPGENE11177,0.043225481,,,,,,
AIPGENE23977,0.019086665,,,,,,
AIPGENE13087,0.043343145,,,,,,
AIPGENE12499,0.023536121,,,,,,
AIPGENE4956,0.021309511,,,,,,
AIPGENE10578,0.052111237,,,,,,
AIPGENE25058,0.079863241,,,,,,
AIPGENE11131,0.020444053,,,,,,
AIPGENE2849,0.057731195,,,,,,
AIPGENE16261,0.04891887,,,,,,
AIPGENE18825,0.035157508,,,,,,
AIPGENE6528,0.026235655,,,,,,
AIPGENE4023,0.063015141,,,,,,
AIPGENE2668,0.064852889,,,,,,
AIPGENE26506,0.04250729,,,,,,
AIPGENE6475,0.029214786,,,,,,
AIPGENE7682,0.048803168,,,,,,
AIPGENE17793,0.064266151,,,,,,
AIPGENE4289,0.014705293,,,,,,
AIPGENE2462,0.033301355,,,,,,
AIPGENE7271,0.050547479,,,,,,
AIPGENE25887,0.040026745,,,,,,
AIPGENE27935,0.07979159,,,,,,
AIPGENE21425,0.064078819,,,,,,
AIPGENE6146,0.07406285,,,,,,
AIPGENE27199,0.05807669,,,,,,
AIPGENE18222,0.03627511,,,,,,
AIPGENE12614,0.048399051,,,,,,
AIPGENE3490,0.045813177,,,,,,
AIPGENE20255,0.072684408,,,,,,
AIPGENE16328,0.035333581,,,,,,
AIPGENE4074,0.065800288,,,,,,
AIPGENE17551,0.020626575,,,,,,
AIPGENE4943,0.04598577,,,,,,
AIPGENE22667,0.039560113,,,,,,
AIPGENE25974,0.069011341,,,,,,
AIPGENE7307,0.061720124,,,,,,
AIPGENE8511,0.021452643,,,,,,
AIPGENE16060,0.033001716,,,,,,
AIPGENE3078,0.030224559,,,,,,
AIPGENE14715,0.048948014,,,,,,
AIPGENE3055,0.080857257,,,,,,
AIPGENE14963,0.0641026,,,,,,
AIPGENE26999,0.043620427,,,,,,
AIPGENE9107,0.043612653,,,,,,
AIPGENE10771,0.028064022,,,,,,
AIPGENE7642,0.021437711,,,,,,
AIPGENE26574,0.083407256,,,,,,
AIPGENE20413,0.029955356,,,,,,
AIPGENE20365,0.036100422,,,,,,
AIPGENE25396,0.038307553,,,,,,
AIPGENE18052,0.024888605,,,,,,
AIPGENE5959,0.017824942,,,,,,
AIPGENE23988,0.010797662,,,,,,
AIPGENE2109,0.016284576,,,,,,
AIPGENE5449,0.018009064,,,,,,
AIPGENE3235,0.052993171,,,,,,
AIPGENE21345,0.022464031,,,,,,
AIPGENE25751,0.029704823,,,,,,
AIPGENE4909,0.02543571,,,,,,
AIPGENE12651,0.027663738,,,,,,
AIPGENE14684,0.025571244,,,,,,
AIPGENE4532,0.023819416,,,,,,
AIPGENE24409,0.070148565,,,,,,
AIPGENE20378,0.011981445,,,,,,
AIPGENE19879,0.080134263,,,,,,
AIPGENE16049,0.036523265,,,,,,
AIPGENE27262,0.05437113,,,,,,
AIPGENE18924,0.057838461,,,,,,
AIPGENE26451,0.009876131,,,,,,
AIPGENE14676,0.081033126,,,,,,
AIPGENE15769,0.083319337,,,,,,
AIPGENE16959,0.046937598,,,,,,
AIPGENE19883,0.014455963,,,,,,
AIPGENE26633,0.015062758,,,,,,
AIPGENE20629,0.070775116,,,,,,
AIPGENE7175,0.056788947,,,,,,
AIPGENE25313,0.08930305,,,,,,
AIPGENE161,0.039727512,,,,,,
AIPGENE2890,0.043923573,,,,,,
AIPGENE15632,0.038578733,,,,,,
AIPGENE18747,0.051994948,,,,,,
AIPGENE17391,0.042151562,,,,,,
AIPGENE28503,0.026877587,,,,,,
AIPGENE18961,0.05257946,,,,,,
AIPGENE17919,0.017711048,,,,,,
AIPGENE4721,0.065444851,,,,,,
AIPGENE1585,0.050864939,,,,,,
AIPGENE24786,0.080167325,,,,,,
AIPGENE25070,0.045268927,,,,,,
AIPGENE2806,0.02940992,,,,,,
AIPGENE26690,0.045894639,,,,,,
AIPGENE9809,0.021992903,,,,,,
AIPGENE16119,0.069901257,,,,,,
AIPGENE13603,0.043261461,,,,,,
AIPGENE15750,0.052540419,,,,,,
AIPGENE3085,0.078724058,,,,,,
AIPGENE17369,0.076906467,,,,,,
AIPGENE25562,0.056039836,,,,,,
AIPGENE15100,0.071053586,,,,,,
AIPGENE29146,0.042232167,,,,,,
AIPGENE6437,0.009934069,,,,,,
AIPGENE22827,0.078175989,,,,,,
AIPGENE3902,0.037273567,,,,,,
AIPGENE4542,0.026295396,,,,,,
AIPGENE2215,0.035591963,,,,,,
AIPGENE19859,0.075687895,,,,,,
AIPGENE9613,0.022062457,,,,,,
AIPGENE22758,0.016868848,,,,,,
AIPGENE26591,0.063675538,,,,,,
AIPGENE28817,0.048962777,,,,,,
AIPGENE13214,0.05527083,,,,,,
AIPGENE9621,0.028160688,,,,,,
AIPGENE11307,0.040954963,,,,,,
AIPGENE12317,0.037689091,,,,,,
AIPGENE14275,0.056985301,,,,,,
AIPGENE1553,0.083727181,,,,,,
AIPGENE2159,0.058547867,,,,,,
AIPGENE21108,0.043070566,,,,,,
AIPGENE14331,0.059980161,,,,,,
AIPGENE11947,0.039101002,,,,,,
AIPGENE9048,0.08176775,,,,,,
AIPGENE21562,0.037286799,,,,,,
AIPGENE28328,0.028243508,,,,,,
AIPGENE26634,0.038758563,,,,,,
AIPGENE21523,0.016385984,,,,,,
AIPGENE8825,0.03690121,,,,,,
AIPGENE4300,0.01979691,,,,,,
AIPGENE766,0.053721928,,,,,,
AIPGENE20772,0.074783973,,,,,,
AIPGENE172,0.093930034,,,,,,
AIPGENE18992,0.051351958,,,,,,
AIPGENE19079,0.053338522,,,,,,
AIPGENE13928,0.038302597,,,,,,
AIPGENE17655,0.066986565,,,,,,
AIPGENE5716,0.02128346,,,,,,
AIPGENE25607,0.01921801,,,,,,
AIPGENE27676,0.056604977,,,,,,
AIPGENE14934,0.054052171,,,,,,
AIPGENE28903,0.017995797,,,,,,
AIPGENE5005,0.018365679,,,,,,
AIPGENE22477,0.024318696,,,,,,
AIPGENE25584,0.04302431,,,,,,
AIPGENE14945,0.069656714,,,,,,
AIPGENE9194,0.069284333,,,,,,
AIPGENE22229,0.028829643,,,,,,
AIPGENE19597,0.045668261,,,,,,
AIPGENE9095,0.054712659,,,,,,
AIPGENE13126,0.036430325,,,,,,
AIPGENE2765,0.060052017,,,,,,
AIPGENE9130,0.0535487,,,,,,
AIPGENE3203,0.067057191,,,,,,
AIPGENE14695,0.058958301,,,,,,
AIPGENE25019,0.040152141,,,,,,
AIPGENE24186,0.048056852,,,,,,
AIPGENE5772,0.054968843,,,,,,
AIPGENE21218,0.072928159,,,,,,
AIPGENE22446,0.039654258,,,,,,
AIPGENE27680,0.081811491,,,,,,
AIPGENE28311,0.019995337,,,,,,
AIPGENE1067,0.02964553,,,,,,
AIPGENE24394,0.066569069,,,,,,
AIPGENE15065,0.038272594,,,,,,
AIPGENE26838,0.079234339,,,,,,
AIPGENE22831,0.037073287,,,,,,
AIPGENE13714,0.042259766,,,,,,
AIPGENE20119,0.08059744,,,,,,
AIPGENE7117,0.040454428,,,,,,
AIPGENE25324,0.051575395,,,,,,
AIPGENE11670,0.010414689,,,,,,
AIPGENE20040,0.045106822,,,,,,
AIPGENE6957,0.069860564,,,,,,
AIPGENE24715,0.058469437,,,,,,
AIPGENE13534,0.040107858,,,,,,
AIPGENE19939,0.059816345,,,,,,
AIPGENE17932,0.03693893,,,,,,
AIPGENE15267,0.031471252,,,,,,
AIPGENE21888,0.039829975,,,,,,
AIPGENE6494,0.041096951,,,,,,
AIPGENE17923,0.027985202,,,,,,
AIPGENE27120,0.037928101,,,,,,
AIPGENE2517,0.029902417,,,,,,
AIPGENE20971,0.05099333,,,,,,
AIPGENE7281,0.056818642,,,,,,
AIPGENE427,0.04846492,,,,,,
AIPGENE21672,0.091097335,,,,,,
AIPGENE135,0.044055213,,,,,,
AIPGENE28583,0.048986584,,,,,,
AIPGENE11609,0.031095372,,,,,,
AIPGENE27643,0.095909932,,,,,,
AIPGENE27917,0.032727511,,,,,,
AIPGENE27528,0.016064748,,,,,,
AIPGENE28370,0.050594461,,,,,,
AIPGENE4398,0.081128496,,,,,,
AIPGENE1112,0.016802665,,,,,,
AIPGENE8277,0.07918409,,,,,,
AIPGENE26753,0.073181242,,,,,,
AIPGENE22068,0.05381741,,,,,,
AIPGENE7656,0.013073209,,,,,,
AIPGENE15166,0.01311151,,,,,,
AIPGENE26484,0.041337599,,,,,,
AIPGENE8536,0.074288739,,,,,,
AIPGENE15046,0.022745006,,,,,,
AIPGENE26352,0.040617005,,,,,,
AIPGENE14,0.068675445,,,,,,
AIPGENE14648,0.029334661,,,,,,
AIPGENE25558,0.060212535,,,,,,
AIPGENE16812,0.045587129,,,,,,
AIPGENE1798,0.079026271,,,,,,
AIPGENE10277,0.079248102,,,,,,
AIPGENE1121,0.0183315,,,,,,
AIPGENE12686,0.055541155,,,,,,
AIPGENE28979,0.08090715,,,,,,
AIPGENE24549,0.014186259,,,,,,
AIPGENE27155,0.068682435,,,,,,
AIPGENE5910,0.033228606,,,,,,
AIPGENE22609,0.05393883,,,,,,
AIPGENE4600,0.072850735,,,,,,
AIPGENE1626,0.078819225,,,,,,
AIPGENE27102,0.052378063,,,,,,
AIPGENE17030,0.093586805,,,,,,
AIPGENE17961,0.023789239,,,,,,
AIPGENE23780,0.060285318,,,,,,
AIPGENE7485,0.068305247,,,,,,
AIPGENE14664,0.046368042,,,,,,
AIPGENE5148,0.031086793,,,,,,
AIPGENE24076,0.060785959,,,,,,
AIPGENE17089,0.027949415,,,,,,
AIPGENE22014,0.051337119,,,,,,
AIPGENE26325,0.013314153,,,,,,
AIPGENE25330,0.056388369,,,,,,
AIPGENE25202,0.049349575,,,,,,
AIPGENE2853,0.085654422,,,,,,
AIPGENE3292,0.047483159,,,,,,
AIPGENE21740,0.032323935,,,,,,
AIPGENE13570,0.089518198,,,,,,
AIPGENE28196,0.041251166,,,,,,
AIPGENE10681,0.057540827,,,,,,
AIPGENE14205,0.048418729,,,,,,
AIPGENE10615,0.050651686,,,,,,
AIPGENE5760,0.022508632,,,,,,
AIPGENE20755,0.05082102,,,,,,
AIPGENE855,0.047346669,,,,,,
AIPGENE5279,0.025827404,,,,,,
AIPGENE28578,0.039587666,,,,,,
AIPGENE18661,0.053693211,,,,,,
AIPGENE773,0.067180928,,,,,,
AIPGENE4265,0.022608073,,,,,,
AIPGENE20661,0.045255552,,,,,,
AIPGENE22639,0.060940332,,,,,,
AIPGENE25373,0.028277826,,,,,,
AIPGENE35,0.014524068,,,,,,
AIPGENE20976,0.076953571,,,,,,
AIPGENE1483,0.062773506,,,,,,
AIPGENE19129,0.06386582,,,,,,
AIPGENE24310,0.080847632,,,,,,
AIPGENE19608,0.062424215,,,,,,
AIPGENE12056,0.018584837,,,,,,
AIPGENE28471,0.036342241,,,,,,
AIPGENE13198,0.070868993,,,,,,
AIPGENE21598,0.059372011,,,,,,
AIPGENE6429,0.055076247,,,,,,
AIPGENE20357,0.068389888,,,,,,
AIPGENE11094,0.074514124,,,,,,
AIPGENE23627,0.08810945,,,,,,
AIPGENE20213,0.024821951,,,,,,
AIPGENE19825,0.068457893,,,,,,
AIPGENE12959,0.074207118,,,,,,
AIPGENE22206,0.096079001,,,,,,
AIPGENE3907,0.054665236,,,,,,
AIPGENE10875,0.059950959,,,,,,
AIPGENE11658,0.094008886,,,,,,
AIPGENE25539,0.040800363,,,,,,
AIPGENE11230,0.060879469,,,,,,
AIPGENE7431,0.019868003,,,,,,
AIPGENE28028,0.065090422,,,,,,
AIPGENE26894,0.083942379,,,,,,
AIPGENE4285,0.070798416,,,,,,
AIPGENE19084,0.045748011,,,,,,
AIPGENE4266,0.111779445,,,,,,
AIPGENE12915,0.082887085,,,,,,
AIPGENE1821,0.090754785,,,,,,
AIPGENE18538,0.082635027,,,,,,
AIPGENE4869,0.03726018,,,,,,
AIPGENE26814,0.039697599,,,,,,
AIPGENE3025,0.029680201,,,,,,
AIPGENE1566,0.029699147,,,,,,
AIPGENE14047,0.056033842,,,,,,
AIPGENE19096,0.065166795,,,,,,
AIPGENE20795,0.051810325,,,,,,
AIPGENE13467,0.078884048,,,,,,
AIPGENE1721,0.068977853,,,,,,
AIPGENE19359,0.053151102,,,,,,
AIPGENE14809,0.011254295,,,,,,
AIPGENE7034,0.029367763,,,,,,
AIPGENE23075,0.068935616,,,,,,
AIPGENE13668,0.07518255,,,,,,
AIPGENE3855,0.062874767,,,,,,
AIPGENE16654,0.02618608,,,,,,
AIPGENE22283,0.021980626,,,,,,
AIPGENE24451,0.052588983,,,,,,
AIPGENE19607,0.079939012,,,,,,
AIPGENE8527,0.050024778,,,,,,
AIPGENE22177,0.041284293,,,,,,
AIPGENE3786,0.102812608,,,,,,
AIPGENE20260,0.04198962,,,,,,
AIPGENE26271,0.066273022,,,,,,
AIPGENE2961,0.04920914,,,,,,
AIPGENE21533,0.068274528,,,,,,
AIPGENE22785,0.064713061,,,,,,
AIPGENE27889,0.089600324,,,,,,
AIPGENE2783,0.058363136,,,,,,
AIPGENE15498,0.055586891,,,,,,
AIPGENE11667,0.060124096,,,,,,
AIPGENE7903,0.026782798,,,,,,
AIPGENE660,0.061546977,,,,,,
AIPGENE8618,0.056373006,,,,,,
AIPGENE11204,0.077905775,,,,,,
AIPGENE1488,0.103701998,,,,,,
AIPGENE13255,0.048702783,,,,,,
AIPGENE3915,0.096583173,,,,,,
AIPGENE14274,0.022949533,,,,,,
AIPGENE4393,0.067780384,,,,,,
AIPGENE16501,0.050132538,,,,,,
AIPGENE21211,0.066160727,,,,,,
AIPGENE126,0.044178666,,,,,,
AIPGENE29037,0.056194594,,,,,,
AIPGENE19687,0.093859982,,,,,,
AIPGENE839,0.068767054,,,,,,
AIPGENE26702,0.04840772,,,,,,
AIPGENE28487,0.029286231,,,,,,
AIPGENE284,0.037792801,,,,,,
AIPGENE1019,0.079674945,,,,,,
AIPGENE18570,0.105362396,,,,,,
AIPGENE2609,0.084886061,,,,,,
AIPGENE20996,0.062216127,,,,,,
AIPGENE4691,0.061092859,,,,,,
AIPGENE16044,0.071254569,,,,,,
AIPGENE10099,0.0605061,,,,,,
AIPGENE20006,0.092541984,,,,,,
AIPGENE13452,0.049609124,,,,,,
AIPGENE26852,0.067515398,,,,,,
AIPGENE26803,0.113138713,,,,,,
AIPGENE15631,0.043538902,,,,,,
AIPGENE2987,0.044857903,,,,,,
AIPGENE658,0.087990616,,,,,,
AIPGENE19093,0.101007334,,,,,,
AIPGENE14566,0.091982046,,,,,,
AIPGENE2520,0.031628177,,,,,,
AIPGENE5593,0.068944111,,,,,,
AIPGENE26868,0.012387019,,,,,,
AIPGENE22525,0.056506145,,,,,,
AIPGENE19280,0.034658002,,,,,,
AIPGENE25148,0.084113641,,,,,,
AIPGENE24441,0.054053679,,,,,,
AIPGENE25210,0.036013913,,,,,,
AIPGENE21303,0.090071044,,,,,,
AIPGENE27653,0.101991268,,,,,,
AIPGENE17238,0.044044638,,,,,,
AIPGENE25357,0.083010083,,,,,,
AIPGENE26976,0.017952792,,,,,,
AIPGENE3962,0.05252266,,,,,,
AIPGENE16363,0.068377377,,,,,,
AIPGENE14302,0.080078215,,,,,,
AIPGENE6874,0.025321277,,,,,,
AIPGENE4455,0.071183779,,,,,,
AIPGENE20864,0.026756512,,,,,,
AIPGENE17803,0.085987226,,,,,,
AIPGENE23648,0.046410663,,,,,,
AIPGENE19977,0.028819822,,,,,,
AIPGENE28062,0.051013639,,,,,,
AIPGENE1039,0.044086993,,,,,,
AIPGENE19132,0.05973182,,,,,,
AIPGENE21047,0.107707905,,,,,,
AIPGENE22259,0.043499679,,,,,,
AIPGENE20202,0.03313709,,,,,,
AIPGENE5199,0.044762575,,,,,,
AIPGENE6837,0.023999748,,,,,,
AIPGENE9148,0.032855867,,,,,,
AIPGENE27245,0.018123674,,,,,,
AIPGENE2563,0.031179849,,,,,,
AIPGENE882,0.085109767,,,,,,
AIPGENE13807,0.032820445,,,,,,
AIPGENE20095,0.047207055,,,,,,
AIPGENE22783,0.036731067,,,,,,
AIPGENE27602,0.047461215,,,,,,
AIPGENE22374,0.031040762,,,,,,
AIPGENE24746,0.03208678,,,,,,
AIPGENE8177,0.048446314,,,,,,
AIPGENE13149,0.084523239,,,,,,
AIPGENE22298,0.040079631,,,,,,
AIPGENE21742,0.104938242,,,,,,
AIPGENE23833,0.064930053,,,,,,
AIPGENE14189,0.055431624,,,,,,
AIPGENE705,0.064521049,,,,,,
AIPGENE12403,0.023675479,,,,,,
AIPGENE27436,0.099921299,,,,,,
AIPGENE15670,0.04408296,,,,,,
AIPGENE13226,0.041040549,,,,,,
AIPGENE4494,0.041285679,,,,,,
AIPGENE18208,0.027733368,,,,,,
AIPGENE1469,0.032407625,,,,,,
AIPGENE3443,0.122721574,,,,,,
AIPGENE16500,0.05746667,,,,,,
AIPGENE7348,0.026572298,,,,,,
AIPGENE340,0.076021948,,,,,,
AIPGENE19091,0.108148755,,,,,,
AIPGENE23290,0.044750568,,,,,,
AIPGENE4882,0.058650928,,,,,,
AIPGENE26435,0.023551245,,,,,,
AIPGENE1367,0.089806442,,,,,,
AIPGENE28044,0.037047916,,,,,,
AIPGENE19391,0.041541398,,,,,,
AIPGENE10703,0.066422484,,,,,,
AIPGENE14899,0.045076328,,,,,,
AIPGENE13134,0.091902984,,,,,,
AIPGENE11276,0.039623778,,,,,,
AIPGENE4299,0.021690444,,,,,,
AIPGENE4996,0.040558484,,,,,,
AIPGENE8555,0.069934523,,,,,,
AIPGENE24529,0.019271225,,,,,,
AIPGENE5520,0.118512829,,,,,,
AIPGENE22851,0.026585013,,,,,,
AIPGENE10392,0.039067219,,,,,,
AIPGENE18178,0.070772797,,,,,,
AIPGENE2171,0.059423346,,,,,,
AIPGENE10181,0.026424985,,,,,,
AIPGENE10084,0.052447425,,,,,,
AIPGENE10085,0.052447425,,,,,,
AIPGENE28703,0.028161841,,,,,,
AIPGENE19819,0.069106281,,,,,,
AIPGENE18483,0.039106344,,,,,,
AIPGENE16968,0.079638407,,,,,,
AIPGENE22352,0.014058052,,,,,,
AIPGENE6782,0.015507777,,,,,,
AIPGENE10673,0.036619031,,,,,,
AIPGENE11733,0.042474439,,,,,,
AIPGENE1497,0.01967911,,,,,,
AIPGENE25823,0.04104144,,,,,,
AIPGENE22053,0.051528014,,,,,,
AIPGENE7604,0.109997053,,,,,,
AIPGENE7730,0.039120255,,,,,,
AIPGENE19250,0.072193078,,,,,,
AIPGENE28324,0.051718777,,,,,,
AIPGENE29020,0.071483943,,,,,,
AIPGENE19969,0.029199748,,,,,,
AIPGENE9681,0.039096397,,,,,,
AIPGENE5231,0.11524232,,,,,,
AIPGENE24479,0.01798864,,,,,,
AIPGENE24533,0.082211559,,,,,,
AIPGENE10505,0.066677457,,,,,,
AIPGENE24862,0.060940651,,,,,,
AIPGENE20431,0.0921046,,,,,,
AIPGENE18091,0.079857015,,,,,,
AIPGENE139,0.065115701,,,,,,
AIPGENE17660,0.102504394,,,,,,
AIPGENE6771,0.033494544,,,,,,
AIPGENE20408,0.017190645,,,,,,
AIPGENE25856,0.060387497,,,,,,
AIPGENE7076,0.09019649,,,,,,
AIPGENE22837,0.079627313,,,,,,
AIPGENE21140,0.050522811,,,,,,
AIPGENE6541,0.031785703,,,,,,
AIPGENE25265,0.071192464,,,,,,
AIPGENE23961,0.053793302,,,,,,
AIPGENE3706,0.053305406,,,,,,
AIPGENE3634,0.041658192,,,,,,
AIPGENE1564,0.085980409,,,,,,
AIPGENE29230,0.03762604,,,,,,
AIPGENE23698,0.029336345,,,,,,
AIPGENE24163,0.034293955,,,,,,
AIPGENE5957,0.118008568,,,,,,
AIPGENE6729,0.038217878,,,,,,
AIPGENE21360,0.120867792,,,,,,
